0,-5.84799582189243e-17,0.000104824011054734,-0.000148377483278689,-0.294186915387627,0.10429263283018,-1.60208566241295
711907295,-5.84799582189243e-17,0.000104824011054734,-0.000148377483278689,-0.294186915387627,0.10429263283018,-1.60208566241295
2574622054,2.23509192769421e-17,0.000104839410318718,-0.000148399280803956,-0.761933423238474,0.270114130147988,-4.19444812856341
4433249855,-1.49335131567504e-17,0.000104858737506556,-0.000148426638271597,-0.748988655971061,0.265525061807182,-4.18891953269349
6286697330,-7.48750297157727e-18,0.000104875393215695,-0.000148450214284198,-0.735676899412056,0.260805891556856,-4.18085919835653
8135058108,3.75410076940665e-17,0.000104895067471522,-0.000148478063023561,-0.722485067362527,0.256129235919445,-4.17294044911614
9978424077,7.52852187822471e-18,0.00010491311254337,-0.000148503605667072,-0.709410275055461,0.251494072211983,-4.1651609494595
11816884299,-3.77431105038431e-17,0.000104931653863582,-0.000148529850745902,-0.69644928696448,0.246899253403342,-4.1575158577582
13650525126,1.5136663458602e-17,0.000104948242245826,-0.000148553331457798,-0.683599000383538,0.242343679548554,-4.15000053851691
15479430310,1.51762891037517e-17,0.00010496964405232,-0.000148583625530278,-0.670856438556939,0.237826295353699,-4.14261055151701
17303681112,-2.28221706295237e-17,0.000104986497890122,-0.000148607481992286,-0.658218744050373,0.233346087825652,-4.13534164042585
19123356396,3.05055859642815e-17,0.000105003276110073,-0.000148631231417859,-0.645683173005409,0.22890208423496,-4.1281897250542
20938532730,0,0.000105024504958823,-0.000148661280670099,-0.6332470892836,0.224493350040433,-4.12115089128588
22749284468,7.66401419545008e-18,0.000105040759808795,-0.000148684289270013,-0.620907958925841,0.220118986924575,-4.11422138122407
24555683844,2.30478609444489e-17,0.000105061241948287,-0.000148713281561751,-0.608663345304763,0.215778131074984,-4.10739758621116
26357801043,1.54016023796491e-17,0.00010507883096225,-0.000148738178659277,-0.5965109044879,0.211469951540863,-4.10067603987636
28155704287,-3.85944779124378e-17,0.000105098097287166,-0.000148765449975973,-0.58444838047626,0.207193648544433,-4.09405340882199
29949459901,0,0.000105116588640622,-0.000148791624327238,-0.572473601358524,0.202948452118562,-4.0875264881995
31739132387,0,0.000105136559281622,-0.000148819892597299,-0.560584475065866,0.198733620600763,-4.08109219322864
33524784486,7.77176592151548e-18,0.000105153181527286,-0.000148843421242619,-0.548778985733065,0.194548439343606,-4.07474755365547
35306477247,3.11565610057467e-17,0.000105173459586028,-0.000148872124659789,-0.537055190740944,0.190392219666506,-4.06848971219824
37084270081,-2.34181873061434e-17,0.000105190184736151,-0.00014889579896556,-0.525411216581574,0.1862642973893,-4.06231591315077
38858220820,2.34697072119903e-17,0.000105212786381712,-0.000148927791399822,-0.51384525616902,0.182164031879353,-4.05622350045928
40628385775,-1.5679543929025e-17,0.000105229259941001,-0.000148951109580862,-0.502355565958965,0.178090805030251,-4.05020991355264
42394819784,7.85637824609092e-18,0.000105249067543416,-0.000148979147071172,-0.490940463208858,0.174044020290523,-4.04427268335644
44157576262,3.14907825712897e-17,0.000105267345256097,-0.000149005019015779,-0.479598322831521,0.170023101548054,-4.03840942386955
45916707252,-1.57781619236842e-17,0.000105288819910592,-0.000149035416203981,-0.468327575765898,0.166027492552587,-4.03261783526364
